Vintage,1996Q3,1996Q3,1996Q3,1996Q3,1996Q4,1996Q4,1996Q4,1996Q4,1997Q1,1997Q1,1997Q1,1997Q1,1997Q2,1997Q2,1997Q2,1997Q2,1997Q3,1997Q3,1997Q3,1997Q3,1997Q4,1997Q4,1997Q4,1997Q4,1998Q1,1998Q1,1998Q1,1998Q1,1998Q2,1998Q2,1998Q2,1998Q2,1998Q3,1998Q3,1998Q3,1998Q3,1998Q4,1998Q4,1998Q4,1998Q4,1999Q1,1999Q1,1999Q1,1999Q1,1999Q2,1999Q2,1999Q2,1999Q2,1999Q3,1999Q3,1999Q3,1999Q3,1999Q4,1999Q4,1999Q4,1999Q4,2000Q1,2000Q1,2000Q1,2000Q1,2000Q2,2000Q2,2000Q2,2000Q2,2000Q3,2000Q3,2000Q3,2000Q3,2000Q4,2000Q4,2000Q4,2000Q4,2001Q1,2001Q1,2001Q1,2001Q1,2001Q2,2001Q2,2001Q2,2001Q2,2001Q3,2001Q3,2001Q3,2001Q3,2001Q4,2001Q4,2001Q4,2001Q4,2002Q1,2002Q1,2002Q1,2002Q1,2002Q2,2002Q2,2002Q2,2002Q2,2002Q3,2002Q3,2002Q3,2002Q3,2002Q4,2002Q4,2002Q4,2002Q4,2003Q1,2003Q1,2003Q1,2003Q1,2003Q2,2003Q2,2003Q2,2003Q2,2003Q3,2003Q3,2003Q3,2003Q3,2003Q4,2003Q4,2003Q4,2003Q4
,-0.53312,1.6773,1.2069,-0.56145,1.6773,1.2069,-0.56145,-1.9086,1.2069,-0.56145,-1.9086,-0.96048,-0.56145,-1.9086,-0.96048,-0.98443,-1.9086,-0.96048,-0.98443,1.3127,-0.96048,-0.98443,1.3127,0.36376,-0.98443,1.3127,0.36376,1.3815,1.3127,0.36376,1.3815,-0.034961,0.36376,1.3815,-0.034961,1.1927,1.3815,-0.034961,1.1927,-0.81126,-0.034961,1.1927,-0.81126,0.15713,1.1927,-0.81126,0.15713,0.076411,-0.81126,0.15713,0.076411,-0.36695,0.15713,0.076411,-0.36695,2.3697,0.076411,-0.36695,2.3697,-2.2374,-0.36695,2.3697,-2.2374,-0.067207,2.3697,-2.2374,-0.067207,-0.82006,-2.2374,-0.067207,-0.82006,0.44242,-0.067207,-0.82006,0.44242,-2.0827,-0.82006,0.44242,-2.0827,-0.40523,0.44242,-2.0827,-0.40523,-1.4188,-2.0827,-0.40523,-1.4188,-0.93938,-0.40523,-1.4188,-0.93938,1.7427,-1.4188,-0.93938,1.7427,0.68092,-0.93938,1.7427,0.68092,0.77167,1.7427,0.68092,0.77167,0.33801,0.68092,0.77167,0.33801,1.2458,0.77167,0.33801,1.2458,0.28112,0.33801,1.2458,0.28112,2.0987,1.2458,0.28112,2.0987,0.011257
,2.0583,1.3342,-0.090596,-1.3356,1.3342,-0.090596,-1.3356,0.60935,-0.090596,-1.3356,0.60935,-0.02964,-1.3356,0.60935,-0.02964,-0.88944,0.60935,-0.02964,-0.88944,0.36742,-0.02964,-0.88944,0.36742,-0.044512,-0.88944,0.36742,-0.044512,-0.31852,0.36742,-0.044512,-0.31852,-2.7722,-0.044512,-0.31852,-2.7722,-1.202,-0.31852,-2.7722,-1.202,1.6287,-2.7722,-1.202,1.6287,0.010282,-1.202,1.6287,0.010282,-0.71257,1.6287,0.010282,-0.71257,0.95318,0.010282,-0.71257,0.95318,-0.70426,-0.71257,0.95318,-0.70426,0.7877,0.95318,-0.70426,0.7877,0.81332,-0.70426,0.7877,0.81332,1.6865,0.7877,0.81332,1.6865,-0.3674,0.81332,1.6865,-0.3674,0.14097,1.6865,-0.3674,0.14097,0.8443,-0.3674,0.14097,0.8443,-0.060213,0.14097,0.8443,-0.060213,-0.35844,0.8443,-0.060213,-0.35844,0.25589,-0.060213,-0.35844,0.25589,-0.23392,-0.35844,0.25589,-0.23392,0.41866,0.25589,-0.23392,0.41866,0.96868,-0.23392,0.41866,0.96868,0.29768,0.41866,0.96868,0.29768,-0.25787,0.96868,0.29768,-0.25787,0.24321,0.29768,-0.25787,0.24321,0.16686
,-2.0246,1.0348,0.21995,-0.12739,1.0348,0.21995,-0.12739,-2.7202,0.21995,-0.12739,-2.7202,-1.6712,-0.12739,-2.7202,-1.6712,0.41593,-2.7202,-1.6712,0.41593,1.0859,-1.6712,0.41593,1.0859,-0.91648,0.41593,1.0859,-0.91648,0.67199,1.0859,-0.91648,0.67199,-0.5335,-0.91648,0.67199,-0.5335,-0.5327,0.67199,-0.5335,-0.5327,-0.67729,-0.5335,-0.5327,-0.67729,0.9912,-0.5327,-0.67729,0.9912,-0.47513,-0.67729,0.9912,-0.47513,1.5433,0.9912,-0.47513,1.5433,-0.0013005,-0.47513,1.5433,-0.0013005,-0.66027,1.5433,-0.0013005,-0.66027,-0.89394,-0.0013005,-0.66027,-0.89394,-0.91114,-0.66027,-0.89394,-0.91114,-1.3974,-0.89394,-0.91114,-1.3974,-0.94428,-0.91114,-1.3974,-0.94428,0.15077,-1.3974,-0.94428,0.15077,-1.0764,-0.94428,0.15077,-1.0764,-0.31324,0.15077,-1.0764,-0.31324,1.5837,-1.0764,-0.31324,1.5837,0.036561,-0.31324,1.5837,0.036561,0.087318,1.5837,0.036561,0.087318,-1.0036,0.036561,0.087318,-1.0036,1.1846,0.087318,-1.0036,1.1846,0.27752,-1.0036,1.1846,0.27752,0.5681,1.1846,0.27752,0.5681,-0.8364
,0.86969,-1.3106,1.0291,-0.88514,-1.3106,1.0291,-0.88514,0.73517,1.0291,-0.88514,0.73517,-1.0889,-0.88514,0.73517,-1.0889,-0.088333,0.73517,-1.0889,-0.088333,-0.63904,-1.0889,-0.088333,-0.63904,0.50915,-0.088333,-0.63904,0.50915,1.1893,-0.63904,0.50915,1.1893,0.3486,0.50915,1.1893,0.3486,-0.96287,1.1893,0.3486,-0.96287,0.52212,0.3486,-0.96287,0.52212,0.43684,-0.96287,0.52212,0.43684,-0.94414,0.52212,0.43684,-0.94414,-0.05162,0.43684,-0.94414,-0.05162,0.55983,-0.94414,-0.05162,0.55983,0.91021,-0.05162,0.55983,0.91021,0.5818,0.55983,0.91021,0.5818,1.74,0.91021,0.5818,1.74,0.05043,0.5818,1.74,0.05043,-0.71649,1.74,0.05043,-0.71649,0.38198,0.05043,-0.71649,0.38198,0.098424,-0.71649,0.38198,0.098424,-0.2259,0.38198,0.098424,-0.2259,-0.34869,0.098424,-0.2259,-0.34869,-0.61388,-0.2259,-0.34869,-0.61388,1.6662,-0.34869,-0.61388,1.6662,0.9928,-0.61388,1.6662,0.9928,1.2205,1.6662,0.9928,1.2205,-0.30048,0.9928,1.2205,-0.30048,-1.6019,1.2205,-0.30048,-1.6019,1.4903
,2.4986,0.38592,0.88758,0.99984,0.38592,0.88758,0.99984,-0.20124,0.88758,0.99984,-0.20124,0.23191,0.99984,-0.20124,0.23191,0.84955,-0.20124,0.23191,0.84955,-0.48829,0.23191,0.84955,-0.48829,-1.2507,0.84955,-0.48829,-1.2507,0.082936,-0.48829,-1.2507,0.082936,-0.19719,-1.2507,0.082936,-0.19719,-0.87229,0.082936,-0.19719,-0.87229,0.10177,-0.19719,-0.87229,0.10177,0.95018,-0.87229,0.10177,0.95018,-0.099773,0.10177,0.95018,-0.099773,0.43374,0.95018,-0.099773,0.43374,-0.27761,-0.099773,0.43374,-0.27761,-1.1843,0.43374,-0.27761,-1.1843,-0.32008,-0.27761,-1.1843,-0.32008,1.0932,-1.1843,-0.32008,1.0932,0.067925,-0.32008,1.0932,0.067925,0.42991,1.0932,0.067925,0.42991,-2.5384,0.067925,0.42991,-2.5384,0.58724,0.42991,-2.5384,0.58724,-0.63617,-2.5384,0.58724,-0.63617,-0.16771,0.58724,-0.63617,-0.16771,1.2545,-0.63617,-0.16771,1.2545,-2.5555,-0.16771,1.2545,-2.5555,-2.175,1.2545,-2.5555,-2.175,-0.55216,-2.5555,-2.175,-0.55216,-1.9899,-2.175,-0.55216,-1.9899,1.031,-0.55216,-1.9899,1.031,-1.3279
,1.1956,2.0866,-0.56318,0.94614,2.0866,-0.56318,0.94614,-1.1056,-0.56318,0.94614,-1.1056,-0.45104,0.94614,-1.1056,-0.45104,-1.3172,-1.1056,-0.45104,-1.3172,-0.045297,-0.45104,-1.3172,-0.045297,0.51705,-1.3172,-0.045297,0.51705,-0.098387,-0.045297,0.51705,-0.098387,-0.27591,0.51705,-0.098387,-0.27591,0.37736,-0.098387,-0.27591,0.37736,-0.38449,-0.27591,0.37736,-0.38449,-0.0045487,0.37736,-0.38449,-0.0045487,-1.3289,-0.38449,-0.0045487,-1.3289,0.022192,-0.0045487,-1.3289,0.022192,-0.92359,-1.3289,0.022192,-0.92359,-0.26664,0.022192,-0.92359,-0.26664,-0.62709,-0.92359,-0.26664,-0.62709,0.87192,-0.26664,-0.62709,0.87192,-1.695,-0.62709,0.87192,-1.695,-1.3687,0.87192,-1.695,-1.3687,0.64724,-1.695,-1.3687,0.64724,-0.41369,-1.3687,0.64724,-0.41369,-3.4753,0.64724,-0.41369,-3.4753,-1.3734,-0.41369,-3.4753,-1.3734,-0.4612,-3.4753,-1.3734,-0.4612,3.0289,-1.3734,-0.4612,3.0289,0.44554,-0.4612,3.0289,0.44554,1.9689,3.0289,0.44554,1.9689,-0.92845,0.44554,1.9689,-0.92845,-5.5573,1.9689,-0.92845,-5.5573,0.42699
,1.7655,-1.5543,-0.4491,-1.4703,-1.5543,-0.4491,-1.4703,-2.0435,-0.4491,-1.4703,-2.0435,1.4536,-1.4703,-2.0435,1.4536,0.71202,-2.0435,1.4536,0.71202,3.3784,1.4536,0.71202,3.3784,-0.395,0.71202,3.3784,-0.395,0.14172,3.3784,-0.395,0.14172,-0.63472,-0.395,0.14172,-0.63472,0.91063,0.14172,-0.63472,0.91063,2.0523,-0.63472,0.91063,2.0523,0.11649,0.91063,2.0523,0.11649,1.8997,2.0523,0.11649,1.8997,0.17682,0.11649,1.8997,0.17682,-1.3919,1.8997,0.17682,-1.3919,1.0168,0.17682,-1.3919,1.0168,-0.54836,-1.3919,1.0168,-0.54836,0.78153,1.0168,-0.54836,0.78153,1.0122,-0.54836,0.78153,1.0122,1.4014,0.78153,1.0122,1.4014,0.18409,1.0122,1.4014,0.18409,0.37855,1.4014,0.18409,0.37855,-2.7535,0.18409,0.37855,-2.7535,-0.11987,0.37855,-2.7535,-0.11987,0.24134,-2.7535,-0.11987,0.24134,-0.51411,-0.11987,0.24134,-0.51411,2.0484,0.24134,-0.51411,2.0484,-0.37099,-0.51411,2.0484,-0.37099,-3.6428,2.0484,-0.37099,-3.6428,0.13496,-0.37099,-3.6428,0.13496,-0.090797
,1.029,1.3384,-1.3049,-0.93121,1.3384,-1.3049,-0.93121,0.13116,-1.3049,-0.93121,0.13116,0.64045,-0.93121,0.13116,0.64045,-1.6203,0.13116,0.64045,-1.6203,0.12541,0.64045,-1.6203,0.12541,-1.2357,-1.6203,0.12541,-1.2357,0.049853,0.12541,-1.2357,0.049853,-0.79185,-1.2357,0.049853,-0.79185,-2.1954,0.049853,-0.79185,-2.1954,0.046482,-0.79185,-2.1954,0.046482,-0.32652,-2.1954,0.046482,-0.32652,1.7818,0.046482,-0.32652,1.7818,-1.2453,-0.32652,1.7818,-1.2453,-0.66879,1.7818,-1.2453,-0.66879,0.95236,-1.2453,-0.66879,0.95236,1.649,-0.66879,0.95236,1.649,-1.8181,0.95236,1.649,-1.8181,-1.2584,1.649,-1.8181,-1.2584,-0.038687,-1.8181,-1.2584,-0.038687,1.55,-1.2584,-0.038687,1.55,0.07523,-0.038687,1.55,0.07523,2.1075,1.55,0.07523,2.1075,-0.22946,0.07523,2.1075,-0.22946,-1.6893,2.1075,-0.22946,-1.6893,-0.16412,-0.22946,-1.6893,-0.16412,0.61915,-1.6893,-0.16412,0.61915,-0.90956,-0.16412,0.61915,-0.90956,3.9441,0.61915,-0.90956,3.9441,0.46727,-0.90956,3.9441,0.46727,-1.4278
,-0.65358,0.18989,-0.52532,1.5549,0.18989,-0.52532,1.5549,1.2296,-0.52532,1.5549,1.2296,-0.56405,1.5549,1.2296,-0.56405,-0.20173,1.2296,-0.56405,-0.20173,1.7445,-0.56405,-0.20173,1.7445,0.9958,-0.20173,1.7445,0.9958,1.1592,1.7445,0.9958,1.1592,0.50711,0.9958,1.1592,0.50711,-0.20189,1.1592,0.50711,-0.20189,-0.74726,0.50711,-0.20189,-0.74726,3.5323,-0.20189,-0.74726,3.5323,0.81063,-0.74726,3.5323,0.81063,-1.2303,3.5323,0.81063,-1.2303,-1.0079,0.81063,-1.2303,-1.0079,1.7504,-1.2303,-1.0079,1.7504,-0.17653,-1.0079,1.7504,-0.17653,0.34375,1.7504,-0.17653,0.34375,1.9915,-0.17653,0.34375,1.9915,1.3182,0.34375,1.9915,1.3182,-0.20568,1.9915,1.3182,-0.20568,0.6683,1.3182,-0.20568,0.6683,0.018294,-0.20568,0.6683,0.018294,-0.35789,0.6683,0.018294,-0.35789,0.22094,0.018294,-0.35789,0.22094,1.5939,-0.35789,0.22094,1.5939,-2.1101,0.22094,1.5939,-2.1101,0.62679,1.5939,-2.1101,0.62679,-0.87307,-2.1101,0.62679,-0.87307,-0.46642,0.62679,-0.87307,-0.46642,-0.83199
,-0.33648,-1.022,3.0368,0.13513,-1.022,3.0368,0.13513,0.69378,3.0368,0.13513,0.69378,0.034807,0.13513,0.69378,0.034807,1.047,0.69378,0.034807,1.047,0.25252,0.034807,1.047,0.25252,0.028483,1.047,0.25252,0.028483,-0.075999,0.25252,0.028483,-0.075999,-0.73361,0.028483,-0.075999,-0.73361,-0.99067,-0.075999,-0.73361,-0.99067,-0.85211,-0.73361,-0.99067,-0.85211,0.57868,-0.99067,-0.85211,0.57868,0.92492,-0.85211,0.57868,0.92492,-0.98237,0.57868,0.92492,-0.98237,1.8571,0.92492,-0.98237,1.8571,-0.14276,-0.98237,1.8571,-0.14276,-1.7762,1.8571,-0.14276,-1.7762,0.78417,-0.14276,-1.7762,0.78417,0.96512,-1.7762,0.78417,0.96512,0.14959,0.78417,0.96512,0.14959,0.72262,0.96512,0.14959,0.72262,0.69752,0.14959,0.72262,0.69752,0.93543,0.72262,0.69752,0.93543,-1.3013,0.69752,0.93543,-1.3013,0.15604,0.93543,-1.3013,0.15604,1.6832,-1.3013,0.15604,1.6832,0.92986,0.15604,1.6832,0.92986,0.11318,1.6832,0.92986,0.11318,0.091945,0.92986,0.11318,0.091945,0.075098,0.11318,0.091945,0.075098,1.0643
,-1.3406,0.20002,-0.064174,1.9555,0.20002,-0.064174,1.9555,0.4937,-0.064174,1.9555,0.4937,0.01913,1.9555,0.4937,0.01913,-0.28813,0.4937,0.01913,-0.28813,-1.0528,0.01913,-0.28813,-1.0528,-0.50818,-0.28813,-1.0528,-0.50818,1.0562,-1.0528,-0.50818,1.0562,-0.07776,-0.50818,1.0562,-0.07776,1.5178,1.0562,-0.07776,1.5178,0.19734,-0.07776,1.5178,0.19734,1.9569,1.5178,0.19734,1.9569,0.036173,0.19734,1.9569,0.036173,0.49644,1.9569,0.036173,0.49644,1.6023,0.036173,0.49644,1.6023,-0.89182,0.49644,1.6023,-0.89182,0.86655,1.6023,-0.89182,0.86655,-0.98314,-0.89182,0.86655,-0.98314,0.85054,0.86655,-0.98314,0.85054,2.3862,-0.98314,0.85054,2.3862,-0.25676,0.85054,2.3862,-0.25676,1.8613,2.3862,-0.25676,1.8613,1.9367,-0.25676,1.8613,1.9367,-0.94384,1.8613,1.9367,-0.94384,1.5489,1.9367,-0.94384,1.5489,1.8376,-0.94384,1.5489,1.8376,-1.9477,1.5489,1.8376,-1.9477,-3.1274,1.8376,-1.9477,-3.1274,0.86379,-1.9477,-3.1274,0.86379,0.55472,-3.1274,0.86379,0.55472,-0.51747
,-0.44604,0.21314,1.4068,-0.46152,0.21314,1.4068,-0.46152,0.41641,1.4068,-0.46152,0.41641,1.8208,-0.46152,0.41641,1.8208,1.8749,0.41641,1.8208,1.8749,-0.79715,1.8208,1.8749,-0.79715,-0.99569,1.8749,-0.79715,-0.99569,3.8694,-0.79715,-0.99569,3.8694,1.2158,-0.99569,3.8694,1.2158,-0.45815,3.8694,1.2158,-0.45815,0.31643,1.2158,-0.45815,0.31643,-1.7497,-0.45815,0.31643,-1.7497,-0.93315,0.31643,-1.7497,-0.93315,0.7728,-1.7497,-0.93315,0.7728,-0.55393,-0.93315,0.7728,-0.55393,1.1851,0.7728,-0.55393,1.1851,1.3526,-0.55393,1.1851,1.3526,1.1997,1.1851,1.3526,1.1997,-0.33317,1.3526,1.1997,-0.33317,1.9035,1.1997,-0.33317,1.9035,0.10352,-0.33317,1.9035,0.10352,-0.99537,1.9035,0.10352,-0.99537,1.106,0.10352,-0.99537,1.106,-1.6197,-0.99537,1.106,-1.6197,0.95094,1.106,-1.6197,0.95094,-0.57155,-1.6197,0.95094,-0.57155,-1.806,0.95094,-0.57155,-1.806,1.52,-0.57155,-1.806,1.52,0.6203,-1.806,1.52,0.6203,-1.4273,1.52,0.6203,-1.4273,1.192
,0.27921,-1.1744,0.061723,-0.79369,-1.1744,0.061723,-0.79369,0.3623,0.061723,-0.79369,0.3623,-0.72907,-0.79369,0.3623,-0.72907,-0.056648,0.3623,-0.72907,-0.056648,-0.21652,-0.72907,-0.056648,-0.21652,-2.8104,-0.056648,-0.21652,-2.8104,1.2227,-0.21652,-2.8104,1.2227,-1.2423,-2.8104,1.2227,-1.2423,-0.549,1.2227,-1.2423,-0.549,1.5169,-1.2423,-0.549,1.5169,-0.024492,-0.549,1.5169,-0.024492,-1.9868,1.5169,-0.024492,-1.9868,-0.68057,-0.024492,-1.9868,-0.68057,0.87785,-1.9868,-0.68057,0.87785,-1.4249,-0.68057,0.87785,-1.4249,4.4904,0.87785,-1.4249,4.4904,-0.70267,-1.4249,4.4904,-0.70267,-0.34341,4.4904,-0.70267,-0.34341,-0.065059,-0.70267,-0.34341,-0.065059,-0.66757,-0.34341,-0.065059,-0.66757,-0.28157,-0.065059,-0.66757,-0.28157,0.0066239,-0.66757,-0.28157,0.0066239,2.006,-0.28157,0.0066239,2.006,-2.0411,0.0066239,2.006,-2.0411,0.96247,2.006,-2.0411,0.96247,-1.4071,-2.0411,0.96247,-1.4071,-1.8911,0.96247,-1.4071,-1.8911,1.0961,-1.4071,-1.8911,1.0961,-0.10904,-1.8911,1.0961,-0.10904,-1.6756
,-0.40055,-2.5005,-0.69659,0.54243,-2.5005,-0.69659,0.54243,-1.1146,-0.69659,0.54243,-1.1146,-1.4909,0.54243,-1.1146,-1.4909,-0.51491,-1.1146,-1.4909,-0.51491,0.037462,-1.4909,-0.51491,0.037462,-2.4581,-0.51491,0.037462,-2.4581,-1.2898,0.037462,-2.4581,-1.2898,-0.99585,-2.4581,-1.2898,-0.99585,0.43793,-1.2898,-0.99585,0.43793,-0.87166,-0.99585,0.43793,-0.87166,-1.5924,0.43793,-0.87166,-1.5924,-0.67453,-0.87166,-1.5924,-0.67453,0.56305,-1.5924,-0.67453,0.56305,-3.6032,-0.67453,0.56305,-3.6032,1.2392,0.56305,-3.6032,1.2392,0.55014,-3.6032,1.2392,0.55014,-0.65935,1.2392,0.55014,-0.65935,2.8125,0.55014,-0.65935,2.8125,0.059417,-0.65935,2.8125,0.059417,-0.060598,2.8125,0.059417,-0.060598,-0.90435,0.059417,-0.060598,-0.90435,0.82338,-0.060598,-0.90435,0.82338,0.76095,-0.90435,0.82338,0.76095,0.84712,0.82338,0.76095,0.84712,-0.98018,0.76095,0.84712,-0.98018,-0.76362,0.84712,-0.98018,-0.76362,0.24641,-0.98018,-0.76362,0.24641,-0.023474,-0.76362,0.24641,-0.023474,-1.3794,0.24641,-0.023474,-1.3794,-0.016704
,3.0152,-1.3068,-1.9727,0.7392,-1.3068,-1.9727,0.7392,-1.9547,-1.9727,0.7392,-1.9547,1.2495,0.7392,-1.9547,1.2495,-0.21692,-1.9547,1.2495,-0.21692,-2.6621,1.2495,-0.21692,-2.6621,1.7067,-0.21692,-2.6621,1.7067,0.88143,-2.6621,1.7067,0.88143,1.7879,1.7067,0.88143,1.7879,0.68162,0.88143,1.7879,0.68162,-0.036807,1.7879,0.68162,-0.036807,-1.7231,0.68162,-0.036807,-1.7231,-1.5803,-0.036807,-1.7231,-1.5803,0.37183,-1.7231,-1.5803,0.37183,2.8603,-1.5803,0.37183,2.8603,0.18682,0.37183,2.8603,0.18682,-2.113,2.8603,0.18682,-2.113,0.64787,0.18682,-2.113,0.64787,-1.2006,-2.113,0.64787,-1.2006,0.78185,0.64787,-1.2006,0.78185,0.72541,-1.2006,0.78185,0.72541,0.43425,0.78185,0.72541,0.43425,2.7039,0.72541,0.43425,2.7039,-1.0798,0.43425,2.7039,-1.0798,-0.43626,2.7039,-1.0798,-0.43626,-1.5442,-1.0798,-0.43626,-1.5442,-3.1521,-0.43626,-1.5442,-3.1521,0.32823,-1.5442,-3.1521,0.32823,-1.3874,-3.1521,0.32823,-1.3874,0.10219,0.32823,-1.3874,0.10219,0.59411
,2.2619,0.63626,0.0018792,0.30762,0.63626,0.0018792,0.30762,-0.41393,0.0018792,0.30762,-0.41393,1.0836,0.30762,-0.41393,1.0836,0.22973,-0.41393,1.0836,0.22973,-0.043829,1.0836,0.22973,-0.043829,0.04225,0.22973,-0.043829,0.04225,1.0609,-0.043829,0.04225,1.0609,-0.98139,0.04225,1.0609,-0.98139,0.60507,1.0609,-0.98139,0.60507,0.46785,-0.98139,0.60507,0.46785,2.7352,0.60507,0.46785,2.7352,-0.0094428,0.46785,2.7352,-0.0094428,1.9829,2.7352,-0.0094428,1.9829,1.0507,-0.0094428,1.9829,1.0507,-0.13283,1.9829,1.0507,-0.13283,-2.1872,1.0507,-0.13283,-2.1872,-0.61402,-0.13283,-2.1872,-0.61402,-2.1724,-2.1872,-0.61402,-2.1724,-0.0068241,-0.61402,-2.1724,-0.0068241,-2.0238,-2.1724,-0.0068241,-2.0238,-0.49297,-0.0068241,-2.0238,-0.49297,0.79955,-2.0238,-0.49297,0.79955,-1.1845,-0.49297,0.79955,-1.1845,0.030959,0.79955,-1.1845,0.030959,1.6829,-1.1845,0.030959,1.6829,0.77427,0.030959,1.6829,0.77427,-1.2717,1.6829,0.77427,-1.2717,-0.19896,0.77427,-1.2717,-0.19896,1.7884,-1.2717,-0.19896,1.7884,0.5677
,0.48557,-1.4272,-1.6253,-0.94259,-1.4272,-1.6253,-0.94259,0.38324,-1.6253,-0.94259,0.38324,-1.4238,-0.94259,0.38324,-1.4238,0.0052865,0.38324,-1.4238,0.0052865,-0.31181,-1.4238,0.0052865,-0.31181,-0.67485,0.0052865,-0.31181,-0.67485,1.3628,-0.31181,-0.67485,1.3628,-0.075542,-0.67485,1.3628,-0.075542,-0.29193,1.3628,-0.075542,-0.29193,0.53527,-0.075542,-0.29193,0.53527,0.59028,-0.29193,0.53527,0.59028,-0.0091344,0.53527,0.59028,-0.0091344,1.0717,0.59028,-0.0091344,1.0717,-1.4447,-0.0091344,1.0717,-1.4447,0.2222,1.0717,-1.4447,0.2222,1.0092,-1.4447,0.2222,1.0092,-0.36605,0.2222,1.0092,-0.36605,0.22365,1.0092,-0.36605,0.22365,-0.18469,-0.36605,0.22365,-0.18469,-0.59511,0.22365,-0.18469,-0.59511,0.56705,-0.18469,-0.59511,0.56705,3.2085,-0.59511,0.56705,3.2085,-1.093,0.56705,3.2085,-1.093,-0.64074,3.2085,-1.093,-0.64074,-1.7365,-1.093,-0.64074,-1.7365,-2.2362,-0.64074,-1.7365,-2.2362,-2.2592,-1.7365,-2.2362,-2.2592,1.1264,-2.2362,-2.2592,1.1264,0.97601,-2.2592,1.1264,0.97601,-0.33494
,-0.83081,1.5583,0.74493,-2.55,1.5583,0.74493,-2.55,1.1045,0.74493,-2.55,1.1045,0.98146,-2.55,1.1045,0.98146,-1.7124,1.1045,0.98146,-1.7124,0.1399,0.98146,-1.7124,0.1399,-1.2347,-1.7124,0.1399,-1.2347,1.7974,0.1399,-1.2347,1.7974,2.3568,-1.2347,1.7974,2.3568,-1.6972,1.7974,2.3568,-1.6972,0.48461,2.3568,-1.6972,0.48461,-0.42168,-1.6972,0.48461,-0.42168,1.0545,0.48461,-0.42168,1.0545,-1.071,-0.42168,1.0545,-1.071,-1.4647,1.0545,-1.071,-1.4647,2.5141,-1.071,-1.4647,2.5141,-1.0541,-1.4647,2.5141,-1.0541,-0.38231,2.5141,-1.0541,-0.38231,1.1308,-1.0541,-0.38231,1.1308,-0.88882,-0.38231,1.1308,-0.88882,-0.32727,1.1308,-0.88882,-0.32727,-1.7075,-0.88882,-0.32727,-1.7075,-0.67042,-0.32727,-1.7075,-0.67042,0.27162,-1.7075,-0.67042,0.27162,-0.36419,-0.67042,0.27162,-0.36419,-0.17505,0.27162,-0.36419,-0.17505,-0.45981,-0.36419,-0.17505,-0.45981,1.2378,-0.17505,-0.45981,1.2378,0.47868,-0.45981,1.2378,0.47868,-0.32423,1.2378,0.47868,-0.32423,-1.7517
,-2.1307,1.5708,2.3058,-0.74127,1.5708,2.3058,-0.74127,-0.93658,2.3058,-0.74127,-0.93658,1.2731,-0.74127,-0.93658,1.2731,-2.1239,-0.93658,1.2731,-2.1239,0.54096,1.2731,-2.1239,0.54096,-1.7778,-2.1239,0.54096,-1.7778,3.1744,0.54096,-1.7778,3.1744,-1.4,-1.7778,3.1744,-1.4,-0.018404,3.1744,-1.4,-0.018404,1.7864,-1.4,-0.018404,1.7864,-0.37638,-0.018404,1.7864,-0.37638,0.31975,1.7864,-0.37638,0.31975,-0.19357,-0.37638,0.31975,-0.19357,1.0481,0.31975,-0.19357,1.0481,0.68825,-0.19357,1.0481,0.68825,-1.2213,1.0481,0.68825,-1.2213,-0.82881,0.68825,-1.2213,-0.82881,-0.48177,-1.2213,-0.82881,-0.48177,-0.43475,-0.82881,-0.48177,-0.43475,0.97476,-0.48177,-0.43475,0.97476,0.40617,-0.43475,0.97476,0.40617,-0.21783,0.97476,0.40617,-0.21783,0.91664,0.40617,-0.21783,0.91664,-0.30092,-0.21783,0.91664,-0.30092,2.6441,0.91664,-0.30092,2.6441,-4.271,-0.30092,2.6441,-4.271,-0.97333,2.6441,-4.271,-0.97333,0.2392,-4.271,-0.97333,0.2392,1.6131,-0.97333,0.2392,1.6131,-0.8991
,0.26376,-0.0070787,1.4959,-0.2279,-0.0070787,1.4959,-0.2279,0.47651,1.4959,-0.2279,0.47651,1.3793,-0.2279,0.47651,1.3793,0.97524,0.47651,1.3793,0.97524,-0.81214,1.3793,0.97524,-0.81214,0.026345,0.97524,-0.81214,0.026345,-1.0168,-0.81214,0.026345,-1.0168,-0.14804,0.026345,-1.0168,-0.14804,-1.1706,-1.0168,-0.14804,-1.1706,0.77633,-0.14804,-1.1706,0.77633,-2.2569,-1.1706,0.77633,-2.2569,-1.259,0.77633,-2.2569,-1.259,0.46143,-2.2569,-1.259,0.46143,2.0812,-1.259,0.46143,2.0812,-0.81412,0.46143,2.0812,-0.81412,1.4988,2.0812,-0.81412,1.4988,2.1357,-0.81412,1.4988,2.1357,-0.1117,1.4988,2.1357,-0.1117,0.50337,2.1357,-0.1117,0.50337,1.1383,-0.1117,0.50337,1.1383,-0.28177,0.50337,1.1383,-0.28177,0.66744,1.1383,-0.28177,0.66744,0.67076,-0.28177,0.66744,0.67076,-0.81161,0.66744,0.67076,-0.81161,0.42904,0.67076,-0.81161,0.42904,1.1245,-0.81161,0.42904,1.1245,-0.70596,0.42904,1.1245,-0.70596,-0.47807,1.1245,-0.70596,-0.47807,0.5643,-0.70596,-0.47807,0.5643,-0.38468
